"Данные","Тип","Из","В","Метки","Сумма","Валюта","Сумма в др.валюте","Др.валюта","Повторение","Заметка"
"05.09.2021","Расход","Тинькофф","Продукты","","17,76","RUB","17,76","RUB","Нет","Бананы в Пятёрочке"
"05.09.2021","Расход","Тинькофф","Транспорт","Такси","214","RUB","214","RUB","Нет","Такси куда-то"
"05.09.2021","Расход","Тинькофф","Транспорт","Такси","159","RUB","159","RUB","Нет","И ещё такси куда-то"
"06.09.2021","Расход","Тинькофф","Еда","","390","RUB","390","RUB","Нет","Пицца на рынке"
"06.09.2021","Расход","Тинькофф","Продукты","","625","RUB","625","RUB","Нет","Говядина на рынке"
"06.09.2021","Расход","Тинькофф","Продукты","","120","RUB","120","RUB","Нет","Яйца на рынке"
"06.09.2021","Расход","Тинькофф","Продукты","","793","RUB","793","RUB","Нет","Творог, йогурт и другое"
"07.09.2021","Расход","Тинькофф","Charity","","200","RUB","200","RUB","Нет","."
"09.09.2021","Перевод","Сбербанк Deposit","Тинькофф НС (extra)","","100000","RUB","100000","RUB","Нет","Перевод"
"09.09.2021","Перевод","Сбербанк Deposit","Тинькофф","","13806,5","RUB","13806,5","RUB","Нет","Пополнение с карты"
"10.09.2021","Расход","Тинькофф","Продукты","","2000","RUB","2000","RUB","Нет","Асе за продукты "
"10.09.2021","Перевод","ALM","Сбербанк Deposit","","15000","RUB","15000","RUB","Нет",""
"10.09.2021","Перевод","ALM","Тинькофф НС (extra)","","100000","RUB","100000","RUB","Нет",""
"11.09.2021","Расход","Тинькофф","Другое","","199","RUB","199","RUB","Нет","Оплата тинькофф про"
"11.09.2021","Расход","Тинькофф","Транспорт","","55","RUB","55","RUB","Нет","Трамвай на рынок"
"11.09.2021","Расход","Тинькофф","Еда","","390","RUB","390","RUB","Нет","Пицца с помидорами Вялеными"
"11.09.2021","Расход","Тинькофф","Продукты","","625","RUB","625","RUB","Нет","Творог"
"11.09.2021","Расход","Тинькофф","Продукты","","34","RUB","34","RUB","Нет","Блины сулугуни"
"11.09.2021","Расход","Тинькофф","Продукты","","120","RUB","120","RUB","Нет","Яйца на рынке"
"11.09.2021","Расход","Тинькофф","Продукты","","185","RUB","185","RUB","Нет","Ещё что-то на рынке"
"11.09.2021","Расход","Тинькофф","Еда","","50","RUB","50","RUB","Нет","Чай зелёный на рынке"
"11.09.2021","Расход","Тинькофф","Продукты","","615","RUB","615","RUB","Нет","Возможно мясо"
"11.09.2021","Расход","Тинькофф","Продукты","","100","RUB","100","RUB","Нет","Ты что за что на рынке  заплатил"
"11.09.2021","Расход","Тинькофф","Спорт","","450","RUB","450","RUB","Нет","Занятия в Алексеевском плюс карта"
"11.09.2021","Расход","Тинькофф","Спорт","","450","RUB","450","RUB","Нет","Занятия в Алексеевском плюс карта за Асю"
"11.09.2021","Расход","Тинькофф","Еда","","150","RUB","150","RUB","Нет","Бургер в Алексеевском"
"11.09.2021","Расход","Тинькофф","Транспорт","","55","RUB","55","RUB","Нет","Троллейбус домой"
"12.09.2021","Расход","Тинькофф","Транспорт","Такси","192","RUB","192","RUB","Нет","Такси куда-то"
"12.09.2021","Расход","Тинькофф","Транспорт","Такси","152","RUB","152","RUB","Нет","Ещё такси"
"13.09.2021","Расход","Тинькофф","Медицина","","553","RUB","553","RUB","Нет","Линекс"
"13.09.2021","Перевод","Другое","Тинькофф","","57,4","RUB","57,4","RUB","Нет","Какой-то бонус от Тинькова"
"13.09.2021","Перевод","Другое","Тинькофф","Cashback/проценты НС","429","RUB","429","RUB","Нет","Cashback от Тинькова"
"15.09.2021","Расход","Тинькофф","Продукты","","1000","RUB","1000","RUB","Нет","Аси за продукты"
"16.09.2021","Перевод","Вклад","Тинькофф НС (extra)","","165,15","RUB","165,15","RUB","Нет","Выплата процентов"
"17.09.2021","Расход","Тинькофф","Развлечения","","1400","RUB","1400","RUB","Нет","Билеты в кино"
"17.09.2021","Перевод","Другое","Тинькофф","","700","RUB","700","RUB","Нет","За билет"
"17.09.2021","Расход","Тинькофф","Транспорт","","55","RUB","55","RUB","Нет","Трамвай на рынок"
"17.09.2021","Расход","Тинькофф","Еда","","390","RUB","390","RUB","Нет","Пицца с вялеными томатами"
"17.09.2021","Расход","Тинькофф","Продукты","","1273","RUB","1273","RUB","Нет","Говядина на котлеты"
"17.09.2021","Расход","Тинькофф","Продукты","","728","RUB","728","RUB","Нет","Курица и яйца"
"17.09.2021","Расход","Тинькофф","Еда","","75","RUB","75","RUB","Нет","Чай и пирожное"
"17.09.2021","Расход","Тинькофф","Продукты","","810","RUB","810","RUB","Нет","Колбаски"
"17.09.2021","Расход","Тинькофф","Продукты","","180","RUB","180","RUB","Нет","Кабачки"
"17.09.2021","Расход","Тинькофф","Продукты","","1167","RUB","1167","RUB","Нет","Творог сыр йогурт"
"18.09.2021","Перевод","Тинькофф НС (extra)","Тинькофф","","10000","RUB","10000","RUB","Нет","Пополнение карты"
"18.09.2021","Расход","Тинькофф","Еда","","547","RUB","547","RUB","Нет","Макдональдс в Европолис"
"18.09.2021","Расход","Тинькофф","Вещи","","387","RUB","387","RUB","Нет","Носки в Остине"
"18.09.2021","Расход","Тинькофф","Вещи","","3299","RUB","3299","RUB","Нет","Куртка на замену чёрной с дыркой"
"18.09.2021","Расход","Тинькофф","Продукты","","2466,28","RUB","2466,28","RUB","Нет","Продукты в перекрёстке после Европолис, для Аси тоже"
"18.09.2021","Расход","Тинькофф","Транспорт","","55","RUB","55","RUB","Нет","Трамвай домой"
"19.09.2021","Расход","Тинькофф","Продукты","","56","RUB","56","RUB","Нет","Чиабатта"
"19.09.2021","Расход","Тинькофф","Еда","","320","RUB","320","RUB","Нет","Двойной саб "
"19.09.2021","Расход","Тинькофф","Еда","","159","RUB","159","RUB","Нет","Ещё саб"
"19.09.2021","Расход","Сбербанк Deposit","Квартплата/Интернет","","8595,46","RUB","8595,46","RUB","Нет","Квартплата за август: ЖКХ, капрем, газ, электричество (почти 4500, видимо, за август и сентябрь – внёс показания)"
"20.09.2021","Перевод","ФТИ","Сбербанк Deposit","","6549","RUB","6549","RUB","Нет",""
"20.09.2021","Расход","Сбербанк Deposit","Другое","","40000","RUB","40000","RUB","Нет","Асе за квартиру (за первый месяц плюс залог)"
"20.09.2021","Расход","Сбербанк Deposit","Дом","","3705,78","RUB","3705,78","RUB","Нет","Светильники на Алиэкспресс"
"20.09.2021","Расход","Тинькофф","Другое","","500","RUB","500","RUB","Нет","Перевод славе за кино"
"21.09.2021","Расход","Тинькофф","Еда","","355","RUB","355","RUB","Нет","Курочка в KFC"
"21.09.2021","Расход","Тинькофф","Развлечения","","80","RUB","80","RUB","Нет","Очки IMAX"
"21.09.2021","Расход","Тинькофф","Развлечения","","1540","RUB","1540","RUB","Нет","Билеты найдём для меня и Аси"
"21.09.2021","Расход","Тинькофф","Развлечения","","380","RUB","380","RUB","Нет","Билет на Дюну в аврору"
"22.09.2021","Расход","Тинькофф","Дом","","357","RUB","357","RUB","Нет","Измеритель влажности"
"22.09.2021","Расход","Сбербанк Deposit","Музыка","","8800","RUB","8800","RUB","Нет","Оплата занятий Максу "
"22.09.2021","Перевод","Другое","Сбербанк Deposit","","49,54","RUB","49,54","RUB","Нет","Кэшбек за оплату электричества "
"22.09.2021","Перевод","Сбербанк Deposit","Cash","","3300","RUB","3300","RUB","Нет",""
"23.09.2021","Расход","Тинькофф","Транспорт","","55","RUB","55","RUB","Нет","Трамвай к Асе "
